reviewId,userName,score,at,content,replyContent
5f389d82-d77f-4c2c-9756-fde9e30d1cc2,A Google user,1,2025-10-01 20:15:49,service is very poor,
aa28fd1c-1ec8-4359-ab3a-14d44a1f334f,A Google user,5,2025-10-01 12:43:15,5G smoothie,
0f6ae19b-f25a-4efa-bc1f-89a6b78f28c9,A Google user,1,2025-10-01 10:43:57,For the first few days it's all good after a few weeks your internet speed drops like -10× . Such a scam don't purchase this network.,
fda54051-2199-4826-bdad-4444edf1d59f,A Google user,5,2025-09-29 22:28:08,Good,
585e72a9-5f6f-4457-8bef-24ae9d8f49c1,A Google user,1,2025-09-29 21:24:38,bad wifi (said to be 250mbps and works on 30mbps wth),
496b93ef-7c48-41c1-b1f9-60b1196bc619,A Google user,5,2025-09-29 13:05:15,why slow,
d414a212-d226-4a81-a8ac-41088fc76b73,A Google user,1,2025-09-29 12:01:37,it's not working and update properly,
3eee2929-56f8-45ee-9788-f5536897f063,A Google user,5,2025-09-28 23:40:50,उयहब्ब मज्जा,
6807c4a2-c735-433c-9398-51999993c849,A Google user,1,2025-09-27 23:04:49,Tried to login. As expected doesn't send the login code to the number. Doesn't let you login with Google. Who is responsible for the app?,
a14d9cef-5fd7-4be5-9551-20deb2877949,A Google user,5,2025-09-27 19:10:06,outstanding,
83f33f1d-ff09-4d7b-a152-2b31afbc1879,A Google user,4,2025-09-27 07:50:53,Qr code off garne option lyauna paryo wifi lai secure garna,
9ad7dae6-3930-480f-b4f0-913aa7a4ea6e,A Google user,5,2025-09-26 20:53:54,good,
87ef55d0-3691-48cf-b968-08649f2a4ba4,A Google user,5,2025-09-26 20:30:10,good,
0d57c242-1ffc-4bb2-8d72-279db5095580,A Google user,5,2025-09-26 17:14:20,Very nice,
08ff7b07-0bd0-49cb-aee2-5ad3aed27267,A Google user,4,2025-09-26 14:38:40,goooodddddd,
fc801435-d744-4251-ae42-f582c615edfd,A Google user,5,2025-09-26 11:13:49,good 👍,
6f6ffb91-22ff-4cf4-8802-734608306596,A Google user,1,2025-09-25 14:45:19,one of the useless wifi world link..😡😡😡,
1be73102-fe57-4f53-aa5c-a3cf6973e981,A Google user,1,2025-09-25 13:42:20,good service good mention,
d06c7f3f-c308-4d8b-b3d7-2c713f5d2047,A Google user,5,2025-09-25 13:02:01,I like it😊,
6234bdee-650a-4404-bea5-637a66a763aa,A Google user,5,2025-09-24 10:03:56,good,
15589255-f967-4f73-8ca1-e3b93e7fdb8d,A Google user,1,2025-09-23 20:01:39,this is wors it will not resive code but it say sent to code 😡,
98db9e4c-5d62-4a90-aa1f-6e182cdd4978,A Google user,5,2025-09-23 13:25:56,nice,
77df57ce-2bcf-4b58-9e30-6b8e1e6e9341,A Google user,5,2025-09-21 21:34:05,Awesome,
e422f8c6-a375-4b0f-9ad9-b67948b7f62c,A Google user,1,2025-09-21 20:34:49,worldlink ko WiFi le worldlink aap naii khuldaiina 😒😒,
de9d31cf-89f5-40df-af56-53cccb743108,A Google user,5,2025-09-21 18:18:51,no open my worldlink,
1513179e-b9b3-4f26-896f-0fe1b41e7b82,A Google user,1,2025-09-21 12:07:28,good,
d6096ee9-409e-45ce-9fd3-6526f1eb8a91,A Google user,5,2025-09-19 22:14:16,it have good service.,
be2d176d-a6bf-446a-9b6e-b8c00761605c,A Google user,5,2025-09-18 07:47:26,nice,
299d2bc4-4675-44b3-acbb-5744d92476f7,A Google user,5,2025-09-17 20:03:59,very good 👍,
4e6de051-9999-447a-930b-e95f31d3ef84,A Google user,5,2025-09-16 19:22:49,og,
898ba7af-ca9f-476f-a942-1c09515a8296,A Google user,1,2025-09-16 12:29:59,so bad 😞😔 service and responds 👎🏼👎🏼,
ca8d6c54-86e3-4423-9db0-ddd44513b0b7,A Google user,2,2025-09-16 08:59:10,slow net,
f7c17a41-57a2-49b0-b8d9-ed16ac89b0d6,A Google user,1,2025-09-15 20:05:44,slow speed,
aa9265e7-8938-41b7-87a7-6f055eec3eed,A Google user,5,2025-09-15 08:47:27,Best,
e06aceee-7a28-4a6e-8799-f963cf615cec,A Google user,1,2025-09-14 15:46:49,To. Much slow... App.. Im trying to some user to block list.. Its not get block...,
30dcdec4-21a5-4118-8f70-98355eea4f49,A Google user,5,2025-09-13 09:44:28,nice,
6944240b-9f7f-41f9-bc66-5ff6245e72f1,A Google user,5,2025-09-13 06:22:36,bhupendar,
a1336b4f-3df0-4169-bf06-8ebaecdef915,A Google user,5,2025-09-12 20:16:42,best x worldlink,
f7990fd4-ae4b-4562-b9b9-4fee71d8bdd7,A Google user,5,2025-09-12 08:11:20,nice app,
4f02e2d9-b5d1-45bb-97d1-a9b12f4e620b,A Google user,3,2025-09-11 18:49:17,slow at some features like device filters. would be better if improved.,
4642000d-5d2b-4ff8-9478-541b5774b250,A Google user,5,2025-09-10 17:58:06,धेरै राम्राे लाग्याे,
72de2b95-85b0-4e80-a623-913f2fb0096a,A Google user,1,2025-09-09 22:44:45,Problem report garna ni namilni. diagnos garna vanxa suruma teso garda ni last ma error hunxa. net nachalda router offline dekhako hunxa ani kasari milxa ta pagal haru. पैला जस्तो direct report गर्न मिल्नी किन हटाको खाते हरू मिल्नि भए 0 star दिन्थे,
e14ecea1-6cf7-4368-bce7-905c0529ac7f,A Google user,1,2025-09-09 21:05:19,very bad service,
dcd02262-4b48-41fa-a120-1346f5f5abe0,A Google user,5,2025-09-09 07:30:17,it's all experience that could and feels good is motor on better experience,
28d283a2-7e01-470c-8b42-9638c33d06a0,A Google user,1,2025-09-08 17:47:25,worst service ive ever used. Nonsense policies 👎-rating,
82b7e7ad-16a8-40a8-900e-41f0db6314c1,A Google user,1,2025-09-08 17:21:28,"kei kam nai gardaina ta, secondary router xa tei vayera mobile banking, esewa kei kam nai gardaina.",
030626a6-793e-430e-a2c6-6e99d4f89bf3,A Google user,1,2025-09-08 11:49:12,"Indeed, too much slower than tortoise.",
4237a76e-7ac3-4ab6-b7b7-840488161204,A Google user,1,2025-09-08 01:02:34,The app crashes every time.,
17f380f2-1223-4e9e-9fc8-094d78b62498,A Google user,1,2025-09-08 00:16:52,"Net gatilo chhaina, paisa dherai mahango!! aba sabai Banda bhayepaxi kaam ni chhaina yes ko🤣",
5a315323-557e-4809-b597-0f67e0f2fa74,A Google user,5,2025-09-07 15:56:23,very good,
39ce4337-3d77-4fcd-9b5d-8f5494efab7a,A Google user,1,2025-09-07 10:55:57,the internet service is worst the wife speed is slow than the tortoise and the problem happening with me is wife automatically crash and and doesn't give one link when iam starting playing games Started doing others stuffs my wifi doesn't give one link also an start crashing and showing x mark in single although I recently pay wifi bill started showing that and saying couldn't provided network please fix this type of issues otherwise I have to use other companies brand.,
bf8a5996-57bf-45aa-a6d5-8d39971e1f9d,A Google user,1,2025-09-06 21:36:21,"useless application, good for nothing very very bad , worst application.....do not download",
eec2ed57-0542-4ce3-bc86-9924042789a1,A Google user,5,2025-09-06 15:26:19,best app plz dowload me app plz,
cb778db1-80ed-451c-a71c-d95fb16d6047,A Google user,1,2025-09-06 12:44:51,"Free wi fi is totally scam ,otherwise after watching one time advertising, why not connecting properly. slow internet.",
129935e7-0b70-4e50-94ce-32ff0be9483c,A Google user,1,2025-09-05 08:17:44,what's wrong with you apps ? instead of opening app it always goes to app info.. fix it ...,
5ebab4e9-cfc0-41a3-9cfe-e2c5971af428,A Google user,5,2025-09-03 20:18:20,very helpful,
f49279b4-5bb1-4e8a-b2ee-87c427204c9e,A Google user,5,2025-09-03 20:16:48,I like this app most,
8d542360-8176-4791-93b0-bedd935e05af,A Google user,1,2025-09-03 08:12:29,useless,
c0e3eb56-96d8-4ad5-a764-3d634bf6251c,A Google user,2,2025-09-02 20:46:45,The worst app ever can't even function properly. Please make this app more usable and practical. I can't even change the password and edit the whitelisted devices. Please fix these major issues.,
351bb3d6-e523-4c9e-be4b-545e7c5044e1,A Google user,1,2025-09-02 17:55:28,useless app can't even be used to change wifi password or restrict devices from network,
0a5a4bab-a514-4246-afde-ba42ebc684dc,A Google user,5,2025-09-02 09:04:21,Installing,
c0159aa4-a02c-4aa2-8f3d-15cd8e2274d1,A Google user,5,2025-08-31 21:23:11,nice experience,
5ef641cc-1db2-437e-a1c0-3cc71cbee0a4,A Google user,1,2025-08-31 18:22:41,Very slow internet poor service and I don't like this internet,
17daa2fe-ab69-4bf9-808a-6a06ccc4b75c,A Google user,1,2025-08-31 14:26:35,no help,
2b175a30-e582-446b-acbe-74936cdf67aa,A Google user,5,2025-08-30 18:27:28,usefull app,
7be098c3-540d-4c7e-b5c5-e770bd4378bc,A Google user,5,2025-08-30 08:20:33,best app and best ISP of Nepal,
4f2047a7-f8f0-422d-8098-52cd72febca0,A Google user,4,2025-08-29 22:16:00,good,
8b9e9b5e-b7e2-491b-8da1-2bdc5253b994,A Google user,5,2025-08-29 19:31:55,Good,
6f1f3e23-dfc5-4210-8995-d74756a009c0,A Google user,5,2025-08-29 16:30:50,very useful,
02ad3381-1575-41b5-8b6f-d9924bd47ece,A Google user,1,2025-08-27 10:08:15,worse app i have ever use,
575fe769-353d-45e6-92a2-9ec3fddb3f15,A Google user,1,2025-08-26 21:03:58,gross net..,
6d35a247-3ddd-4abd-b897-aeb987862a95,A Google user,1,2025-08-26 16:33:14,Loss surgery slow net,
7b3a2872-6195-4b74-bc95-bc22d5dddf82,A Google user,1,2025-08-26 15:08:47,manoj mahoto,
1110c3f6-aaa0-44b0-be37-15d1a129406c,A Google user,5,2025-08-26 12:06:24,I love you❤️❤️❤️,
fc8084d2-741b-40ca-b946-1bdf61250a2b,A Google user,1,2025-08-25 09:42:02,"login nai hudaina code halda ni, error matra hunxa try again vanxa",
63f2d1c0-a1bf-436d-a3bb-d060378c25f5,A Google user,1,2025-08-25 02:14:38,ghatiya company very slow . complain garada no response vanxa raughter najik basnu ghatiya company,
ce43f999-dd69-4f3c-b009-c3ed638083f4,A Google user,5,2025-08-23 18:54:12,nice,
e1673a33-5e93-4a6a-8c1c-039557d25442,A Google user,2,2025-08-23 17:17:42,great work,
37c49bd8-5186-40d7-9d07-4c038364f152,A Google user,3,2025-08-22 17:36:58,This app is so slow...need to improve,
553fe8dc-d104-4298-a701-aa637cfdbf7c,A Google user,1,2025-08-22 11:56:50,worse internet and service,
32bba863-7cf1-4860-b6fd-955d70ce1677,A Google user,5,2025-08-21 21:07:44,it's useful 😄,
c6fccefe-be8a-49ec-a1de-9cc3e97e043e,A Google user,5,2025-08-21 20:50:42,awesome,
ba3c9313-0e1f-47ae-9359-96dc0aa29048,A Google user,5,2025-08-21 11:40:13,nice,
0a2acdf3-16b8-466c-aa96-88dd57cd21ec,A Google user,1,2025-08-20 20:18:11,slow net i's no word 😶😶,
e6fa7aad-62a1-44cf-820a-53a00946e16a,A Google user,3,2025-08-20 18:38:31,nice app,
468159e4-7be5-4195-ae48-fc622d26c2f2,A Google user,1,2025-08-20 17:28:57,awful app. tried to edit mac filter list but it's complete headache.,
73ec78d9-0677-491b-abad-ce6eb0a945d7,A Google user,5,2025-08-20 11:58:09,Good Internet Provider In Nepal,
ff362d59-e24e-4791-bf37-c06e125eb2a2,A Google user,5,2025-08-19 22:01:20,Great services and fast net ... Thanks to worldlink team ...,
087f609a-6d9c-40fc-81a6-29b0abd634c4,A Google user,1,2025-08-18 18:16:33,sabai vanda slow ra hawaa wifi vanakaii world link hoo na ta range naii na ta ramro net naii xa hawaa wifi ever,
ae42cc95-6b43-455c-a04c-31400a65f182,A Google user,4,2025-08-18 17:37:48,"This app is good BUT !!! The local staff are lazy as hell, they don't receive calls, they arrive very late sometimes 2 to 3 days later, it takes a few days just to resolve simple problems. Overall the customer service at the local level is disastrous. Looking for other good internet service providers.",
750e8a06-1174-42b0-98c0-d5f872a24695,A Google user,5,2025-08-17 13:24:08,good 👍,
5689d20d-734e-40f3-b803-dd86a3cb73eb,A Google user,5,2025-08-17 06:41:09,excellent,
be62732a-5007-4f4a-babf-cc1aeb843970,A Google user,3,2025-08-17 06:18:26,Internet is fast but repairing slow xa bela bela net janxa,
a8702908-06c2-45f2-b34e-5f52fa2c8d4d,A Google user,1,2025-08-16 21:42:17,hay my worldlink team please repair your app many times its not when I try to open app,
e86049e8-d99a-4a01-83bf-d039e62bc8ea,A Google user,1,2025-08-16 21:33:46,"The app is practically useless when the internet is down. Even if I have another internet connection, it still shows the router as “offline” and won’t let me access or manage the settings. A router control app should work locally on the network, not depend entirely on the ISP’s connection. Very disappointing",
bda28742-9cbb-4980-a554-bb535f8e9375,A Google user,2,2025-08-16 18:23:29,"Device filtering ma ""z"" or ""I"" vako mac id filter ma add garnq mildaina ta 🙄",
7fe38449-fd8b-4d11-8309-ee6d424364d3,A Google user,1,2025-08-16 16:22:17,"There can’t be a worse update than the current WorldLink app. Whenever I try to check the connected devices, the Wi-Fi automatically disconnects and reconnects. The same problem happens when I try to change the Wi-Fi password. While using the app, the Wi-Fi keeps going off and on by itself — it’s driving me crazy. How long do I have to tolerate this? Why does WorldLink not care about this issue at all?",
56605c17-0c8f-44eb-bec6-13c6ac59f694,A Google user,5,2025-08-16 16:01:03,good service,
351a8858-dfe3-412c-8f48-a5e14d1b3164,A Google user,1,2025-08-16 00:04:40,Very unmanaged,
7f552234-88a1-4083-baba-c16941944988,A Google user,1,2025-08-15 19:49:15,Why Device Filter option don't work??,
96d11bc2-fb25-4eb8-b433-678798ff553c,A Google user,5,2025-08-15 08:41:14,excellent speed and service 10/10,
07254629-8edf-46d2-87d0-57d7f73091ca,A Google user,4,2025-08-14 23:03:54,My rauter is very slow work range,
b38dcb2c-9f27-4f5b-99a9-6f34af1c6068,A Google user,5,2025-08-14 22:40:37,good,
a899b955-4025-4161-b253-9e7f01d16dd5,A Google user,5,2025-08-14 13:56:16,wow,
acccd291-55d3-4b2f-8205-c2d5e15c96c8,A Google user,1,2025-08-14 10:08:09,connectivity is very poor,
368ad32d-3ad4-4ce9-8b20-e27eaea86977,A Google user,1,2025-08-14 09:11:44,Worst customer service ever u text them they send u otp and wgen u enter that otp it says its wrong then u somehow manage to talk to them they just straight up ignore u via whatsapp,
33dc285b-5e28-4b78-a1c4-dbfb2ad08865,A Google user,1,2025-08-14 08:32:15,khatam xa mug phone Garda uthaudaina net ko speed kaxuwa vanda slow xa,
fc3ee3d5-8905-4bb2-9077-bfb611733269,A Google user,1,2025-08-13 20:21:52,service is very low also the internet isn't good and watch out how staffs are rude and domineering,
cd62f3df-1388-43ed-adbe-ae47907d1221,A Google user,1,2025-08-13 12:27:38,verry bad network,
a4bbbe99-a80e-424f-ad97-4cf623500e32,A Google user,1,2025-08-12 21:48:20,you guys need to update,
204c61f6-4bf8-4191-a2ce-d7c5613646a2,A Google user,5,2025-08-12 09:25:49,wonderfull👍👍😍😍,
72a27eeb-df29-4fb5-9f5b-69ea61c8b5bc,A Google user,1,2025-08-11 11:49:25,worst app and worst customer service experience ever..... Never use this app and their connection......,
5e73d925-d6ea-43a5-ae8c-4be42231ea45,A Google user,1,2025-08-11 11:45:36,1time open hunxa aaru bela aafaii back hunxa hawa update garna paryo,
fbb953e3-c6b0-47d2-8a79-0c444e4e76d7,A Google user,5,2025-08-11 07:05:12,good,
ae873b75-b731-47a0-89cc-4b383cf0a5f0,A Google user,1,2025-08-10 09:32:04,"I'm so disappoint with world link , when I try to add devices in white list it take 5 min for loading then it gives something is wrong. I tried 30 min for whitelisted 4 devices. At last the devices are in whitelist mode but the devices are not connected . please solved the problems 🙏🙏🙏",
0267cd7a-3829-49f5-a050-fc874daa98bb,A Google user,5,2025-08-10 08:12:01,Ecxellent,
7cd53328-89b9-42a4-8c4c-dc0d9ca310b5,A Google user,2,2025-08-09 23:43:14,This app is biased. It does not show the fault of backend IT network staff who keep on messing with the network connection setting at the worldlink. It only tells that the modem is offline while in reality the modem is online.,
3d41e4f0-560a-48f3-bdaa-1fbb44ffa9fd,A Google user,1,2025-08-09 06:40:24,Device filtering doesn't work on single click,
0db370bb-2605-451c-a754-cec1c427dc54,A Google user,5,2025-08-08 16:30:48,in home out home 👍👍👍👍👍👍👍👍,
1fe9ae3e-c9b2-4a22-9445-15f174d17c8c,A Google user,5,2025-08-08 09:49:08,nice,
c1bba52e-3312-478b-91ee-cd62729dc1c8,A Google user,1,2025-08-07 21:52:28,the blacklisting can be done accurately. please kindly use strong software planning and accuracy ... not upto the mark.......,
559ee6f3-395a-4d2d-ba21-c967792aa7ac,A Google user,5,2025-08-07 18:08:57,nice job,
28240852-5382-40c6-af2e-e253c2f0a80b,A Google user,5,2025-08-07 14:18:43,best for a reason.,
8d15b171-8580-4f6b-a897-69b54f826fb3,A Google user,5,2025-08-07 12:40:53,excellent wonderful,
7a765764-7b80-47a6-94e1-6cfaf9720e94,A Google user,5,2025-08-06 19:37:15,Experience Excellent,
c0618f0f-8cc1-46f2-b4a2-33f0a68d2806,A Google user,1,2025-08-06 16:36:32,"Whenever I open this app, the net automatically goes down 👇 and very slow. But, nowadays internet speed has become very slow.",
57a9fdce-d086-4479-b4a3-ac6a8cabf6cd,A Google user,1,2025-08-06 13:02:54,password change garna ho vane download garda hunxa natra download nagarnu aru kei open hunna,
88f9667c-ebab-4373-bbca-95b2fb6399bb,A Google user,1,2025-08-05 18:32:13,"App ramro xain, Device Filtering kam gardain. ek patak filtering garepaxi, arko phone add garnuparo vane suru ma add gareko mac afai delete hunx, . Connected device herna khojda pani, wifi disconnect hunx.",
c8f9a6b2-27c6-44d8-9c15-62267ef4992f,A Google user,2,2025-08-05 16:33:06,"Worldlink Service is totally pathetic, my internet is not working for more than 10 days, still there isn't good response, technician check and go, but problem is still there. we have paid for yearly plan but it's useless. Please anyone reading this, don't join worldlink connection.",
98dc51e7-79c6-4cac-8caf-4ad373c72d3f,A Google user,5,2025-08-05 14:31:49,this app is exceptional and easy to access.,
d81afa36-f317-45be-b9d6-582729c680d9,A Google user,3,2025-08-04 20:04:13,Good,
519ce8c7-91f6-4e4a-8f49-6a298a4da845,A Google user,5,2025-08-04 05:31:58,So Nice,
afabcf02-9469-49fa-9965-ff853e4da9df,A Google user,5,2025-08-03 18:56:49,satisfied with the internet service as well as supportive care and alret from Headoffice.,
364b1b4e-bd02-4090-a763-68b8331b2730,A Google user,1,2025-08-03 08:31:00,App is as bad as their service. Not recommended period,
ad9cab13-7df4-453e-a805-dd83e877f231,A Google user,5,2025-08-03 07:43:38,good job,
d8f5d47e-52fa-4452-bd9f-ccf6f1293b86,A Google user,5,2025-08-02 10:40:31,everything is going good.,
97982828-ddee-431b-8631-b4246a80ea70,A Google user,3,2025-08-02 07:34:24,pretty good app,
fbf351c5-2697-4e6d-bea9-3087544e46fd,A Google user,3,2025-08-01 22:04:59,"I had previously given it one Star. But they improved the white list feature as well as the chatting features got improved. But still there are many features that need to be improved more, it ain't enough. For example The chat with us feature, whenever i message them & start using another app then reopen the chat, it opens, but man it's way too slow. if the features keep improving like this. i would next time give 5 star",
23455900-1acd-4b42-85ac-fcfc07aaca86,A Google user,1,2025-07-31 23:17:11,worsted internet i ever try,
fed3aaad-161d-4ecd-afe9-a31a3edb486a,A Google user,4,2025-07-31 17:42:56,good,
68024f76-83f5-4e67-b15f-a2c288b46c67,A Google user,5,2025-07-31 13:47:18,good,
5bc14377-3aea-41da-914f-674e10d151d8,A Google user,1,2025-07-31 13:03:09,about router ma blank page dekhaune issue wlink lai vanda mainau bitta samma ni banena,
67c9240b-dfc0-4864-89a6-24f94156f886,A Google user,5,2025-07-30 07:10:04,excellent,
673a42ff-af6f-4f17-908c-b1f601897688,A Google user,3,2025-07-29 22:17:34,"this app is too 🐌slow, WiFi is incredible👍",
e3d9934b-711f-4f2a-ae7a-1061e0fa17dd,A Google user,5,2025-07-29 21:36:18,good app,
31058d9c-a34f-41e9-8bb7-15c119079d99,A Google user,4,2025-07-29 20:58:12,it's to good,
a67b0e3b-76ae-4e16-a215-11a44a660ad4,A Google user,2,2025-07-29 20:30:50,Puranai ramro thiyo apps ahila tw multiple select pani garna mildaina tw black list rakhna ni and ghumeko ghumai hunxa app Posting it again please make this app as like before i cant block the unknown person like as before.,
8deb9a5b-da70-44a7-af8a-691461de98cd,A Google user,1,2025-07-29 18:00:56,"I found a fault, I just reached in this app to check the connected device... I tap in the connected device icon then the app shows that there is no connected device, but my mobile from which I am checking that mobile is connected with the internet... so dear worldlink if you can then solve the fault as faster as you can... and also the wifi is going slow... day by day...",
427babe4-0eca-4cc5-8fe9-7cf6bd4f2b8e,A Google user,5,2025-07-29 16:52:53,best,
95bcfa36-624a-4c97-bb2b-564a33fa7cd3,A Google user,5,2025-07-29 13:45:13,need to improve for speed,
9a93fb2e-b27a-4ab9-8b45-c406f795f560,A Google user,4,2025-07-29 12:11:28,It is a good app to control the device connections.,
58750505-b320-4cae-9111-f94ebe6be0c0,A Google user,1,2025-07-29 11:17:53,"Device filtering not working properly, glitch in app, app developer should have a look into the issue.......",
d0a7e600-75e6-4fb1-bcdd-ff6c94b5a096,A Google user,5,2025-07-29 08:48:24,very nice,
21be5857-9bd0-4167-92d0-f4949fd3cfbd,A Google user,5,2025-07-28 18:09:03,this is easy to use and help us,
47f2add7-5b6c-48ba-85eb-d7c71261a6ba,A Google user,1,2025-07-28 18:08:32,"very poor service,",
76f32527-53ec-485c-b13f-c3a6d90eec56,A Google user,1,2025-07-28 08:44:46,very poor net,
d1e267e1-a675-45bc-bab1-21de44b05b1b,A Google user,3,2025-07-27 18:57:04,good,
076cb21f-1cf2-4d0e-ac66-1c61c860125e,A Google user,5,2025-07-27 08:08:34,it is noce,
a4569802-3e9c-49c0-acfb-c3b2ebeb98e4,A Google user,1,2025-07-27 07:08:55,नेपाल को घटिया इन्टरनेट कम्पनी चल्दै चल्दैन वाक्क लाग्दो,
76bdd92e-22d4-43ea-9ff6-97611751921c,A Google user,5,2025-07-25 20:07:39,esay to manage access...,
f54c8cd4-22a1-4808-b056-dfe16d3f5c73,A Google user,5,2025-07-25 19:11:57,excellent,
1b5c182e-1d10-4d6c-aa50-1727ec2b4348,A Google user,5,2025-07-25 15:52:15,the best service ever,
cc70dfd8-95de-4029-948d-a768a116722f,A Google user,4,2025-07-24 20:38:41,it is great app but have some lack of password.,
21fd2a8c-210b-4e01-bbfc-26e0083d8f99,A Google user,5,2025-07-24 19:22:19,good application,
c41afde8-30a2-44c8-932f-15fb9d28dd21,A Google user,5,2025-07-24 17:15:39,So amazing this app,
7d623b87-b19b-4d69-8408-2f2ce55eadeb,A Google user,5,2025-07-23 21:49:09,world Link is best internet i was using this internet since 2016,
901a3346-c1a8-4028-848a-13b796fee9c6,A Google user,5,2025-07-23 20:05:28,very good 👍😊,
0c5c2d08-0c5b-4edf-963f-488e1a8f67ff,A Google user,5,2025-07-22 22:00:32,good,
47e68ca1-3eae-4bcf-a854-bfa684682840,A Google user,5,2025-07-22 21:26:57,excilent,
72891d22-f169-4644-ba74-a23ef1088c73,A Google user,1,2025-07-21 13:09:17,slow wifi,
b1eac4dd-19f8-4931-b4cd-b8144b2764e6,A Google user,5,2025-07-21 07:35:10,good,
4afe73ce-b052-4ae7-85f2-aff17f216a4e,A Google user,1,2025-07-21 02:53:49,"Please Update Garnu Yo App lastai Glich xa , White List Mode ma Lagdaa App nai Glich hunxa System nai chaldaina... Very Poor app",
473e810a-d03c-40e9-a113-8c097c898bf4,A Google user,1,2025-07-19 19:44:49,even i cannot login in this app code is not coming,
21fb11de-9139-4e2b-be84-6dce52fddb7d,A Google user,1,2025-07-18 20:42:26,you have to click 100 time to enable disable device filtering? worst worst,
1e486b58-52b3-489a-9f2c-bcd07e3fb071,A Google user,5,2025-07-18 12:04:51,excelent,
c48ad92a-db77-4772-91f1-7533f922ce63,A Google user,4,2025-07-17 12:51:16,so helpful,
